i,x1,y1,z1
651,0.03678602,-0.08404632,0.24294764
652,0.03678602,-0.08404632,0.24294764
653,0.03678602,-0.08404632,0.24294764
654,-0.17965537,0.41774917,1.322777
655,-0.004875973,-0.8518385,-0.15411636
656,1.1296338,0.72221434,0.43932953
657,-0.00017407537,-0.85508806,-0.14488867
658,1.0526831,1.4043663,-0.84786415
659,-0.00017407537,-0.85508806,-0.14488867
660,1.5094649,0.5668654,0.4601414
661,0.8460926,0.5604931,1.3370867
662,-0.11142491,0.5670747,1.2981967
663,-0.9963428,0.5421286,0.8246573
664,-1.2772275,0.532775,-0.23325974
665,-0.7127742,0.17026603,-1.2242506
666,1.6047242,0.4295991,0.7852013
667,0.073016316,-0.27858037,0.11611131
668,-1.1312821,0.4608245,1.0086031
669,0.073016316,-0.27858037,0.11611131
670,-0.24331632,-0.21871854,-0.65443504
671,0.073016316,-0.27858037,0.11611131
672,1.2520198,-0.05750242,0.08204924
673,0.445863,0.024831548,1.7099036
674,-1.2017514,0.045947537,1.1245879
675,-1.5291251,0.03973879,-0.5767665
676,-0.08261922,-0.7515049,-0.46871176
677,0.03419763,-0.8285269,-0.28719148
678,1.5541236,0.4003173,1.7396789
679,1.2278229,-0.34046155,-0.6667671
680,-1.2953641,0.7076568,1.824275
681,0.06964665,-1.5690421,-0.02154103
682,-2.2560377,0.48486918,-1.2392381
683,0.06962297,-1.56908,-0.021517664
684,-0.08539097,1.0888995,-0.99301827
685,0.035850585,0.8037235,-1.162408
686,0.9785423,0.8197335,-1.6791598
687,1.7342966,1.2473575,-0.17565757
688,1.3231782,1.2100827,1.088815
689,0.067241624,1.1729599,1.3591505
690,-0.12505883,1.0904889,-0.06240657
691,-0.12505883,1.0904889,-0.06240657
692,0.028249681,1.0792341,-1.2009054
693,-0.12505883,1.0904889,-0.06240657
694,1.8694824,1.5656657,-1.4266818
695,-0.12505883,1.0904889,-0.06240657
696,0.06034708,-0.8478332,-0.025590032
697,0.06034708,-0.8478332,-0.025590032
698,0.06034708,-0.8478332,-0.025590032
699,0.060958087,-0.847197,-0.029736489
700,0.6367909,-0.22626965,-1.616631
701,1.7202419,-0.03642252,-0.8748448
702,-1.9165226,1.0859641,0.3016095
703,0.09294891,-0.4818886,0.062053055
704,0.081290156,-0.47263712,0.039465517
705,0.09294891,-0.4818886,0.062053055
706,0.09294891,-0.4818886,0.062053055
707,0.09294891,-0.4818886,0.062053055
708,-1.9551958,0.9037451,0.005053669
709,0.060346603,-0.7624165,-0.0131346285
710,-0.42694086,0.29521683,-1.5973085
711,0.060346603,-0.7624165,-0.0131346285
712,0.060346603,-0.7624165,-0.0131346285
713,0.060346603,-0.7624165,-0.0131346285
714,2.1357598,0.72012204,-0.43292877
715,0.01608695,-0.7458505,-0.18371782
716,-0.72751784,0.5769296,-1.9599286
717,0.01608695,-0.7458505,-0.18371782
718,0.01608695,-0.7458505,-0.18371782
719,0.01608695,-0.7458505,-0.18371782
720,-1.6634274,1.3825842,-1.1951939
721,0.64323616,0.4654011,-1.012858
722,0.074341685,0.053466693,0.3183489
723,0.08053692,0.054618806,0.32575285
724,0.08053662,0.054618612,0.32575276
725,0.08053662,0.054618612,0.32575276
726,-0.91439235,0.7251932,-0.27293935
727,0.89463854,0.69755065,0.73978186
728,0.9466079,0.7975696,0.59540915
729,0.045783512,0.35658145,-0.7172421
730,0.25407386,1.1901628,-1.5188763
731,0.07917802,0.033159837,0.26931402
732,0.40221363,0.85298353,1.5544983
733,-0.79855245,0.8743418,1.2918161
734,-1.440136,0.90608424,0.033132076
735,-0.9660615,0.52780694,-1.461288
736,-0.0060715824,0.11535216,0.22047743
737,0.01021786,0.123128235,0.23595151
738,0.0041502416,-1.1951756,-0.105597645
739,0.035387725,-1.1901351,-0.24759355
740,0.7196435,-0.63728815,-1.0912
741,1.567017,-0.3819756,-0.39964476
742,1.3408382,-0.518619,0.68377995
743,0.25716412,-0.5730565,1.3401045
744,0.48079005,0.08347745,-1.9471871
745,1.7579001,0.32585192,-0.3214455
746,1.1652608,0.38047892,1.5012423
747,-0.72931933,0.3962667,1.3392056
748,-1.4491085,0.42485732,-0.5475261
749,0.04305923,-0.44910848,-0.11966011
750,-0.973354,0.84597003,-1.1606674
751,-0.17003775,0.9294103,-0.8815973
752,-0.1666947,0.9288934,-0.88236475
753,-0.1666947,0.9288934,-0.88236475
754,-0.1666947,0.9288934,-0.88236475
755,-0.1666947,0.9288934,-0.88236475
756,-0.28280023,-0.45783097,-0.4854392
757,0.043330193,-0.59008604,-0.037958056
758,0.043330222,-0.590086,-0.037957996
759,0.043330222,-0.590086,-0.037957996
760,0.043330222,-0.590086,-0.037957996
761,0.043330222,-0.590086,-0.037957996
762,-0.349773,0.2642233,-1.203302
763,0.09170596,-0.16835038,0.07418254
764,0.09170607,-0.16835049,0.07418278
765,0.09170607,-0.16835049,0.07418278
766,0.09170607,-0.16835049,0.07418278
767,0.09170607,-0.16835049,0.07418278
768,-0.7718606,0.56254834,1.6266336
769,1.0595983,-0.059825286,-0.7726908
770,-1.9237489,0.27682844,-1.4781598
771,0.054441094,-1.3185002,0.025235027
772,0.054440945,-1.3185,0.025234908
773,0.054441094,-1.3185002,0.025235027
774,0.7646783,1.2594682,-0.9580295
775,-1.0127102,0.013199344,-1.4552504
776,0.11016995,-0.293557,0.09058854
777,0.1385563,-0.29499555,0.109990865
778,0.13855632,-0.29499555,0.109990865
779,0.13855632,-0.29499555,0.109990865
780,0.6141906,0.77324384,0.90982556
781,-1.6716443,0.73158574,-0.3211595
782,1.0012763,0.9943435,-0.06770131
783,0.091775194,-0.16420957,0.20762229
784,0.19036466,0.98686904,-1.5235358
785,0.09227012,-0.16402511,0.2088778
786,2.190353,0.23718984,-0.3908303
787,0.056003943,-1.4450096,-0.031895548
788,1.0618498,0.21152371,2.0779402
789,0.056003943,-1.4450096,-0.031895548
790,-1.8829712,0.44404143,1.3462367
791,0.056003943,-1.4450096,-0.031895548
792,-0.08035305,-1.4154459,-0.2293146
793,0.0066939443,-1.4816877,-0.10283771
794,0.0067010075,-1.4816905,-0.10282996
795,0.0067010075,-1.4816905,-0.10282996
796,0.0067010075,-1.4816905,-0.10282996
797,0.0067010075,-1.4816905,-0.10282996
798,1.91334,-0.03365974,0.61527026
799,0.47545567,-0.031826153,1.8110919
800,-1.1571981,0.022975221,1.356512
801,-1.6607999,0.01957699,-0.37725684
802,-0.2745998,-0.72834265,-0.60902524
803,0.05980864,-0.9348001,-0.07637349
804,0.045441136,-0.9869378,-0.13590458
805,0.045441136,-0.9869378,-0.13590458
806,0.045551628,-0.9900592,-0.13596103
807,0.53721607,-0.5307946,-1.1572299
808,1.660947,-0.0575793,-0.7903012
809,1.7650114,-0.13269316,0.5973207
810,-1.5188528,0.86546177,-0.220263
811,-0.3500291,0.29608548,-1.1427974
812,0.075766,-0.0707396,0.15887333
813,0.07576598,-0.07073958,0.15887333
814,0.07576598,-0.07073958,0.15887333
815,0.07576598,-0.07073958,0.15887333
816,-1.7826031,-0.013611481,-1.3119965
817,0.19344097,-1.1787615,-0.11595264
818,0.007389605,-1.3843313,-0.09418264
819,0.0073925406,-1.3843325,-0.094179064
820,0.0073925406,-1.3843325,-0.094179064
821,0.0073925406,-1.3843325,-0.094179064
822,0.86775243,1.0187676,0.8589572
823,-0.09631309,1.002858,-0.29982066
824,1.1401982,1.5566164,-0.4204742
825,-0.09631309,1.002858,-0.29982066
826,-0.0722768,1.2331852,-1.1564212
827,-0.09631309,1.002858,-0.29982066
828,1.087261,0.7735024,0.49137938
829,0.02886635,-0.7743947,-0.13430813
830,0.7768506,1.5874509,-1.3656057
831,0.032254264,-0.7774119,-0.1280208
832,0.032254294,-0.77741176,-0.12802091
833,0.032254264,-0.7774119,-0.1280208
834,1.779863,0.057482854,0.1383543
835,1.4875149,0.06297812,1.0628078
836,0.41911197,0.088990636,1.6501627
837,-0.63833773,0.09484011,1.5365449
838,-1.5385575,0.111864686,0.5779449
839,-1.5683037,0.046738103,-0.58618474
840,0.7358508,0.9536997,0.78659904
841,0.96597135,1.2349702,-0.4208435
842,-0.067523286,0.96135265,-0.8020556
843,0.036042392,1.5366453,0.496545
844,0.036042392,1.5366453,0.496545
845,0.036042392,1.5366453,0.496545
846,1.8876165,0.18488668,1.296863
847,0.054372013,-1.3097588,-0.062312156
848,-1.2365378,0.32846826,1.8746074
849,0.054372013,-1.3097588,-0.062312156
850,-1.7953774,0.035887256,-1.6735363
851,0.054372013,-1.3097588,-0.062312156
852,-2.7389436,0.26770276,0.7192426
853,0.09859581,-2.1946902,0.11118016
854,-0.17019546,-1.9972283,-0.4242144
855,0.09859581,-2.1946902,0.11118016
856,0.09859581,-2.1946902,0.11118016
857,0.09859581,-2.1946902,0.11118016
858,1.0697193,0.07690537,-1.732341
859,1.149228,0.35401225,1.4435462
860,-1.2617545,0.49154955,-0.17485029
861,0.12975904,-0.3453974,0.023228854
862,0.13057676,-0.34576863,0.024402231
863,0.13057676,-0.34576863,0.024402231
864,1.7421488,-0.5490491,-0.08840707
865,-0.0069627464,-1.4295882,-0.116653115
866,-1.3792617,-0.5603606,1.0430858
867,-0.0069627464,-1.4295882,-0.116653115
868,-0.0070077777,-1.4295723,-0.11670068
869,-0.0069627464,-1.4295882,-0.116653115
870,-0.8696433,0.37010527,1.4232357
871,-1.5461446,0.3879701,-0.26056418
872,-0.4034378,-0.31839085,-0.7039913
873,0.09269926,-0.4377213,0.092057556
874,0.09271094,-0.43772727,0.092080444
875,0.09271094,-0.43772727,0.092080444
876,-0.13295919,1.2095544,0.40504298
877,0.5239649,1.1846765,-0.97807014
878,-0.36110923,0.957223,-1.0582659
879,-0.10638185,0.9352831,-0.2560948
880,-0.10638185,0.9352831,-0.2560948
881,-0.10638185,0.9352831,-0.2560948
882,1.7488871,-0.2402247,0.50201666
883,0.13912277,-0.29845166,1.6948477
884,-1.5471748,-0.2855857,0.46602893
885,-0.53611904,-0.6547043,-0.9268372
886,0.019149557,-1.0481626,-0.10524121
887,0.019149557,-1.0481626,-0.10524121
888,0.88612056,-0.69152004,0.9866278
889,-0.23291844,-0.66306406,1.446797
890,-1.4495667,-0.52198094,0.852249
891,-1.5264299,-0.6623928,-0.49064788
892,-0.1766665,-1.2671561,-0.33171692
893,0.008739978,-1.3920559,-0.064416796
894,1.3328097,0.6893911,-2.0487864
895,0.059990242,-0.4813946,-0.068368524
896,1.2904681,0.7838052,1.5732499
897,0.059990242,-0.4813946,-0.068368524
898,-1.594355,0.81419027,0.34831995
899,0.059990242,-0.4813946,-0.068368524
900,1.4309894,-0.39649826,-1.0640495
901,1.9029583,-0.34143615,0.2827423
902,1.1668481,-0.3100667,1.6942393
903,-0.49345326,-0.29326123,1.8282238
904,-1.7564067,-0.3191172,0.63395834
905,-1.3885604,-0.4377321,-0.96060646
906,0.062323123,-0.87858605,-0.4261308
907,0.98878074,-0.09133382,-1.948922
908,1.7450511,0.08724499,-0.688771
909,1.7006053,0.06399104,0.3725608
910,1.1026938,0.049269155,1.5398747
911,-0.17904997,0.14162914,1.6992059
912,-0.7037386,0.15449907,1.6978726
913,-1.7029244,0.106112406,0.0797846
914,-0.95582294,-0.39666408,-1.6630245
915,0.10701236,-0.8946445,0.053612083
916,0.107203916,-0.89480317,0.05396071
917,0.107203916,-0.89480317,0.05396071
918,0.9057171,-0.14138933,-2.2415814
919,0.0029517263,-1.3383718,-0.07198587
920,2.1995525,0.07764539,0.1472117
921,0.0029517263,-1.3383718,-0.07198587
922,0.1854833,0.11701894,2.0631244
923,0.0029517263,-1.3383718,-0.07198587
924,-0.8373213,0.5024166,0.32970405
925,1.0743818,0.57331514,0.119644344
926,1.0910205,0.6045779,-0.45904806
927,0.8060447,0.57109684,-0.9988154
928,0.18043473,-0.38240397,-0.44926563
929,0.039977506,-0.5709544,-0.037958056
930,0.055081636,-0.50537556,-0.013450295
931,0.23423404,-0.21775915,-1.0766679
932,1.2611903,0.28892836,-1.6150247
933,1.7812338,0.38304168,-0.20682785
934,1.6083926,0.3412398,0.97059
935,0.26736414,0.35322845,1.6518608
936,0.9875157,0.7649263,0.5622059
937,0.01049374,-0.78348505,-0.097958475
938,0.46862656,0.9557542,-1.6061052
939,0.010500103,-0.78349006,-0.0979456
940,0.010500103,-0.78349006,-0.0979456
941,0.010500103,-0.78349006,-0.0979456
942,-1.378122,0.40960246,0.87205565
943,-1.6253663,0.38711834,-0.2650911
944,-1.0667485,-0.02041848,-1.55994
945,0.02567488,-0.47070378,-0.052298963
946,0.08119948,-0.4845708,-0.0073708594
947,0.081201255,-0.48457193,-0.007368833
948,1.3471626,1.0466383,-1.8947593
949,-0.16495815,0.75294065,-0.23398301
950,1.6932371,1.3485192,0.974895
951,-0.16495815,0.75294065,-0.23398301
952,-0.9294797,1.3531507,1.2945261
953,-0.16495815,0.75294065,-0.23398301
954,1.7974703,1.4555899,0.8025001
955,0.020939797,1.3732239,1.5051194
956,-1.3643452,1.4060271,0.43511704
957,-0.99346125,0.9765968,-1.3897936
958,-0.12938358,0.72131604,-0.087154984
959,-0.12754415,0.71966594,-0.081760496
960,-1.0573891,0.35969162,0.5618645
961,-0.17785543,-0.04041837,-0.6072912
962,0.050122112,-0.06218429,0.25961483
963,0.050122112,-0.06218429,0.25961483
964,0.050122112,-0.06218429,0.25961483
965,0.050122112,-0.06218429,0.25961483
966,0.6100947,-1.0762578,-0.35466555
967,0.016223796,-1.3456123,0.3584263
968,-0.44480908,-1.3408484,0.035760134
969,-0.07343003,-1.5282418,-0.22431985
970,0.007899776,-1.6123942,-0.10016039
971,0.007899925,-1.6123945,-0.10016015
972,0.33318484,0.18763222,2.3811877
973,0.1437121,-1.6597623,-0.009197861
974,-0.3155281,-1.059715,-0.9654609
975,0.1437121,-1.6597623,-0.009197861
976,0.1437121,-1.6597623,-0.009197861
977,0.1437121,-1.6597623,-0.009197861
978,1.0467033,0.19573842,-0.4445041
979,-0.48621356,-1.0910116,-0.42028573
980,0.00033006072,-1.358504,-0.22368446
981,0.0073453337,-1.4488873,-0.0841513
982,0.0073453635,-1.4488873,-0.0841513
983,0.0073453635,-1.4488873,-0.0841513
984,-2.1024828,-0.49975383,-0.3947952
985,-0.41671896,-1.3421701,-0.64569867
986,0.04535833,-1.6353039,0.012551039
987,0.045427695,-1.6353322,0.012631148
988,0.045427695,-1.6353322,0.012631148
989,0.045427695,-1.6353322,0.012631148
990,0.12237026,0.14856449,-1.1633737
991,1.7303618,0.58016723,-1.1177686
992,1.5610054,0.52386516,0.9417795
993,-0.43132234,0.59890395,1.4135572
994,-1.3269498,0.6175415,-0.37137458
995,-0.03817728,-0.21851547,-0.29483765
996,0.020775273,-1.0168896,-0.085374385
997,0.020772457,-1.0168895,-0.08537522
998,0.15578958,-0.9216612,-0.0667797
999,0.020772457,-1.0168895,-0.08537522
1000,-0.046765015,-0.9868621,-0.044534117
1001,0.020772457,-1.0168895,-0.08537522
1002,-0.22309119,-0.5728477,-0.6227937
1003,0.048756227,-0.74934185,-0.1399171
1004,0.048756227,-0.74934185,-0.1399171
1005,0.048756227,-0.74934185,-0.1399171
1006,0.048756227,-0.74934185,-0.1399171
1007,0.048756227,-0.74934185,-0.1399171
1008,0.047751606,-0.09601666,0.17485815
1009,0.047751606,-0.09601666,0.17485815
1010,0.83394647,0.10744535,-0.7062839
1011,0.047751606,-0.09601666,0.17485815
1012,-0.14160219,0.18821634,0.9646903
1013,0.047751606,-0.09601666,0.17485815
1014,1.9443532,-0.008346662,-1.5824611
1015,-0.008215323,-1.4129556,-0.05516842
1016,-0.19661042,0.29526162,2.2187464
1017,-0.008215323,-1.4129556,-0.05516842
1018,-0.595241,-0.81794745,-1.2466673
1019,-0.008215323,-1.4129556,-0.05516842
1020,0.19012684,1.259018,1.1576372
1021,0.036718905,1.0600077,-0.62599766
1022,0.009059474,1.0605836,-0.608394
1023,0.031459898,1.0603852,-0.61270857
1024,0.031459898,1.0603852,-0.61270857
1025,0.031459898,1.0603852,-0.61270857
1026,1.5370443,0.57594955,-1.0614117
1027,0.17304173,0.66815037,1.141841
1028,-0.63470006,0.8341092,-0.7923187
1029,-0.015620947,0.60447973,-0.13987833
1030,-0.015620947,0.60447973,-0.13987833
1031,-0.015620947,0.60447973,-0.13987833
1032,0.9196619,-0.0341478,1.5443958
1033,-0.6011824,-0.041543923,1.5243967
1034,-1.4836484,-0.071482584,0.23741972
1035,-0.81229717,-0.26249355,-1.3294264
1036,0.0056295246,-0.8483141,-0.20651379
1037,0.0057438314,-0.8484127,-0.20630208
1038,-0.69129145,0.2898917,0.10529355
1039,1.0773425,0.3963313,0.15668394
1040,1.0011498,0.36576158,-0.4665679
1041,0.6948329,0.14011464,-1.0741488
1042,0.054230884,-0.74856794,-0.20095542
1043,0.040954262,-0.765226,-0.19098386
1044,-0.7498098,-0.37250763,-1.4628729
1045,0.1069611,-0.8757532,-0.099407285
1046,0.10794783,-0.87651426,-0.09747699
1047,0.10794783,-0.87651426,-0.09747699
1048,0.10794783,-0.87651426,-0.09747699
1049,0.10794783,-0.87651426,-0.09747699
1050,0.27425477,1.3377724,-1.2576174
1051,-0.30209497,1.1070739,1.2475835
1052,-0.8332249,0.9375711,-1.094875
1053,-0.057064846,0.9447456,-0.659623
1054,-0.057064846,0.9447456,-0.659623
1055,-0.057064846,0.9447456,-0.659623
1056,0.69391286,0.008166894,-0.9489634
1057,-0.0297876,-1.3608259,-0.15804175
1058,0.023460373,-1.3977511,-0.066118866
1059,0.02345264,-1.3977641,-0.06611124
1060,0.02345264,-1.3977641,-0.06611124
1061,0.02345264,-1.3977641,-0.06611124
1062,-1.4970645,0.6008871,-0.4072475
1063,-0.4964221,0.0944356,-1.3217094
1064,0.072831914,-0.16632201,0.15066984
1065,0.072840035,-0.16632171,0.15068887
1066,0.072840035,-0.16632171,0.15068887
1067,0.072840035,-0.16632171,0.15068887
1068,0.8173395,1.126477,-0.128158
1069,-1.2987813,1.478123,-0.24180675
1070,0.11153391,1.2717272,-1.2334996
1071,-0.09299007,1.0267097,-0.20900473
1072,-0.09299007,1.0267097,-0.20900473
1073,-0.09299007,1.0267097,-0.20900473
1074,-0.666785,1.4679123,1.7043198
1075,0.07039057,0.029712781,0.31502008
1076,-0.6110224,0.8803554,-2.2156425
1077,0.069942266,0.029074237,0.3149265
1078,0.069942266,0.029074237,0.3149265
1079,0.069942266,0.029074237,0.3149265
1080,-1.4108105,0.43685347,-1.2313403
1081,-0.12554994,-0.098042786,-0.48894885
1082,0.051940262,-0.10359357,0.22662878
1083,0.051948115,-0.103589475,0.2266503
1084,0.051948115,-0.103589475,0.2266503
1085,0.051948115,-0.103589475,0.2266503
1086,-1.4005625,0.35918844,-0.7901088
1087,-0.45440876,-0.41345078,0.62338555
1088,0.58092064,0.5724027,1.0530536
1089,0.98517096,0.1012056,0.67695725
1090,0.97960913,1.2511204,-0.38228694
1091,0.9522433,0.16925532,-0.637118
1092,-0.34554034,0.116671935,1.672124
1093,-1.5590075,0.07802905,-0.2703249
1094,-0.025770321,-0.82388324,-0.26289222
1095,0.021960795,-0.851541,-0.1942381
1096,0.021960795,-0.851541,-0.1942381
1097,0.021960795,-0.851541,-0.1942381
1098,-1.4451655,0.9401745,0.44522458
1099,0.033216655,0.048212916,0.21412851
1100,0.031100467,0.04693091,0.20806804
1101,0.033216655,0.048212916,0.21412851
1102,0.033216655,0.048212916,0.21412851
1103,0.033216655,0.048212916,0.21412851
1104,0.043648243,0.33719045,1.9975972
1105,0.077742845,-1.1225315,-0.053881437
1106,-1.8799982,0.19955476,-1.2985224
1107,0.077742845,-1.1225315,-0.053881437
1108,0.077742845,-1.1225315,-0.053881437
1109,0.077742845,-1.1225315,-0.053881437
1110,1.4268246,0.65088,-1.5172559
1111,0.10545237,-0.41586876,0.11186007
1112,1.8051192,0.55372804,0.6103195
1113,0.10545237,-0.41586876,0.11186007
1114,-0.11007394,0.66018766,1.6504499
1115,0.10545237,-0.41586876,0.11186007
1116,0.049625993,-1.3841435,-0.3829743
1117,0.024695396,-1.5051852,-0.10140434
1118,2.1406918,0.037861004,1.496744
1119,0.024695396,-1.5051852,-0.10140434
1120,-2.1624455,-0.061196625,-1.2178744
1121,0.024695396,-1.5051852,-0.10140434
1122,0.82713515,1.3949484,-0.79083157
1123,0.057044968,0.103617415,0.35287017
1124,0.058094576,0.104128465,0.35310408
1125,0.058094576,0.104128465,0.35310408
1126,0.058094576,0.104128465,0.35310408
1127,0.058094576,0.104128465,0.35310408
1128,1.8514687,0.23281768,-0.43744996
1129,1.8292214,0.2192293,0.59855914
1130,0.8116693,0.22839938,1.7924508
1131,-0.36853746,0.3286777,1.7858899
1132,-1.5298275,0.350712,0.7311876
1133,-1.6928638,0.28655314,-0.5154898
1134,-0.6451069,0.7173614,0.007836953
1135,-0.6203232,0.5037696,-1.5008634
1136,0.8474299,1.2810847,-1.0515885
1137,-0.04314375,0.14093992,0.23814315
1138,-0.04314424,0.14094314,0.23814426
1139,-0.043143764,0.14093995,0.23814316
1140,-0.123673946,1.6231518,0.5044122
1141,0.34856185,0.5118845,-1.8415103
1142,1.630984,1.1164027,-0.58909225
1143,1.3661362,1.1801322,0.97271407
1144,-0.2444359,1.0679265,1.3153535
1145,-1.1490253,1.2393421,0.15303656
1146,0.8084808,0.75887954,-1.9235235
1147,1.5409789,1.1066744,-0.6918967
1148,1.5512611,1.1727363,0.3482729
1149,1.084684,1.224292,1.2563407
1150,0.068729535,1.0855436,1.2185837
1151,-0.88269854,1.0785912,0.9506719
1152,-0.21421209,0.4792959,0.39926192
1153,-0.07666087,-0.051325522,-0.33530468
1154,0.46522504,1.0873746,-1.2835656
1155,0.04258795,-0.020357609,0.32556143
1156,0.04258795,-0.020357609,0.32556143
1157,0.04258795,-0.020357609,0.32556143
1158,-1.8915886,0.39806247,-0.034674674
1159,0.046191484,-1.0368035,-0.13780525
1160,0.046191484,-1.0368035,-0.13780525
1161,0.046191484,-1.0368035,-0.13780525
1162,0.046191484,-1.0368035,-0.13780525
1163,0.046191484,-1.0368035,-0.13780525
1164,-0.4649948,-0.08765656,2.4880679
1165,0.07732569,-2.028586,0.05413744
1166,-2.2899127,-0.5105871,-2.069189
1167,0.07732563,-2.028586,0.05413744
1168,0.07732563,-2.028586,0.05413744
1169,0.07732563,-2.028586,0.05413744
1170,-2.0528913,-0.25600314,0.25378785
1171,0.06543279,-1.478027,-0.050385386
1172,0.06539023,-1.4780096,-0.05043271
1173,0.065432265,-1.4780282,-0.050384432
1174,0.065432265,-1.4780282,-0.050384432
1175,0.065432265,-1.4780282,-0.050384432
1176,0.0038351119,-1.7317659,-0.059990317
1177,0.0038351119,-1.7317659,-0.059990317
1178,0.4191232,-0.5749484,-1.6639935
1179,0.0038351119,-1.7317659,-0.059990317
1180,2.462719,0.20387186,0.1114001
1181,0.0038351119,-1.7317659,-0.059990317
1182,0.26426816,0.96774346,0.78828025
1183,0.13197377,1.1291289,0.5094507
1184,0.07385509,1.1158082,0.47382647
1185,0.13197377,1.1291289,0.5094507
1186,0.13197377,1.1291289,0.5094507
1187,0.13197377,1.1291289,0.5094507
1188,1.6867753,0.23173381,-0.048426688
1189,0.08432259,-0.25910038,0.061492503
1190,-0.18934539,0.2789206,1.4299062
1191,0.08432259,-0.25910038,0.061492503
1192,-1.2822516,0.04154055,-1.2017616
1193,0.08432259,-0.25910038,0.061492503
1194,-0.37692723,0.5239827,1.6120112
1195,0.016674995,-1.0257655,-0.1602768
